group,names,scores,logfoldchanges,pvals,pvals_adj
B cells,SENCR,-0.41346475,,0.6792661418257352,0.9991373691958308
B cells,C2orf76,-0.41483688,,0.6782613269393297,0.9991373691958308
B cells,PI4KB,-0.41502744,,0.6781218145026914,0.9991373691958308
B cells,ARAP1,-0.41590407,,0.677480199476352,0.9991373691958308
B cells,STX18,-0.41609463,,0.6773407488838783,0.9991373691958308
B cells,TBC1D15,-0.41681883,,0.6768109375118492,0.9991373691958308
B cells,RP11-138A9.2,-0.4196393,,0.6747489878840671,0.9991373691958308
B cells,COLGALT1,-0.42192614,,0.673078926733397,0.9991373691958308
B cells,CPSF3L,-0.4247466,0.42195532,0.6710214036282014,0.9991373691958308
B cells,PRKCD,-0.4273765,,0.6691051214360852,0.9991373691958308
B cells,FAM32A,-0.42768142,,0.668883082840994,0.9991373691958308
B cells,APH1B,-0.42821503,,0.6684945849788086,0.9991373691958308
B cells,RCL1,-0.42855805,,0.6682448832182042,0.9991373691958308
B cells,UBLCP1,-0.42962524,,0.6674682681378892,0.9991373691958308
B cells,RIT1,-0.42966336,,0.6674405384648097,0.9991373691958308
B cells,RARS,-0.43153095,,0.6660823414084998,0.9991373691958308
B cells,EAPP,-0.43248382,,0.6653898050198543,0.9991373691958308
B cells,R3HDM1,-0.43397027,,0.6643100181965939,0.9991373691958308
B cells,UBE2Q1,-0.4347326,,0.6637565513481507,0.9991373691958308
B cells,USP7,-0.4348469,,0.6636735471313517,0.9991373691958308
B cells,AP3S1,-0.43492314,,0.6636182132795498,0.9991373691958308
B cells,CIDEB,-0.43541864,,0.6632585879701471,0.9991373691958308
B cells,NUP54,-0.4356092,,0.6631202911966002,0.9991373691958308
B cells,DEDD,-0.43660018,,0.6624013331269678,0.9991373691958308
B cells,CYP27A1,-0.4393063,,0.660439610425986,0.9991373691958308
B cells,MLTK,-0.44098333,,0.6592250639750459,0.9991373691958308
B cells,HDAC2,-0.4419743,,0.6585077992991721,0.9991373691958308
B cells,BAZ2A,-0.44212675,,0.6583974787504433,0.9991373691958308
B cells,MLLT10,-0.4446423,,0.6565782648012901,0.9991373691958308
B cells,ABHD5,-0.44555706,,0.6559172361908987,0.9991373691958308
B cells,PACSIN2,-0.4459382,,0.655641887076782,0.9991373691958308
B cells,GPKOW,-0.44731033,,0.6546510179680254,0.9991373691958308
B cells,CEP164,-0.44868243,,0.6536607568307161,0.9991373691958308
B cells,RNF113A,-0.45142668,,0.6516820644279866,0.9991373691958308
B cells,AC093323.3,-0.45298937,,0.6505564029462089,0.9991373691958308
B cells,C1GALT1C1,-0.45436147,,0.6495686739470357,0.9991373691958308
B cells,KARS,-0.45459017,,0.6494041122568645,0.9991373691958308
B cells,MAPK1IP1L,-0.4547426,,0.6492944139667183,0.9991373691958308
B cells,ELOF1,-0.45847782,,0.6466091864116147,0.9991373691958308
B cells,C12orf45,-0.4586684,,0.6464723079426529,0.9991373691958308
B cells,ECHS1,-0.45969748,,0.645733371046377,0.9991373691958308
B cells,USP20,-0.4610696,,0.6447486656022208,0.9991373691958308
B cells,PRAF2,-0.46385196,,0.6427538151118606,0.9991373691958308
B cells,C1QA,-0.46514785,,0.6418255841576639,0.9991373691958308
B cells,NFE2L2,-0.46617693,,0.6410888579811982,0.9991373691958308
B cells,PEX16,-0.4671679,,0.6403797519142147,0.9991373691958308
B cells,PURA,-0.4674347,,0.6401888947962107,0.9991373691958308
B cells,EREG,-0.46789208,,0.6398617665442019,0.9991373691958308
B cells,UNC45A,-0.46857813,,0.6393712054296499,0.9991373691958308
B cells,TREX1,-0.46911174,,0.6389897668977159,0.9991373691958308
B cells,TPM4,-0.4698359,,0.6384722530368203,0.9991373691958308
B cells,DNMT3A,-0.47109368,,0.6375738317207369,0.9991373691958308
B cells,PLEKHJ1,-0.47311375,,0.6361320268289444,0.9991373691958308
B cells,GLRX3,-0.47570553,,0.6342841817448508,0.9991373691958308
B cells,RAB8B,-0.48176572,,0.6299723878661132,0.9991373691958308
B cells,MRPL42,-0.48210874,,0.6297286988198961,0.9991373691958308
B cells,ST7L,-0.4822231,,0.6296474780917025,0.9991373691958308
B cells,GMPR,-0.48393825,,0.6284297050205696,0.9991373691958308
B cells,EMG1,-0.48401445,,0.6283756052030849,0.9991373691958308
B cells,TGOLN2,-0.4860345,,0.6269426880844842,0.9991373691958308
B cells,ORMDL2,-0.48870254,,0.6250523118395444,0.9991373691958308
B cells,SEPT11,-0.48935047,,0.6245935918152811,0.9991373691958308
B cells,OXLD1,-0.48935047,,0.6245935918152811,0.9991373691958308
B cells,PPBP,-0.48980784,,0.6242698769929895,0.9991373691958308
B cells,AAGAB,-0.49400043,,0.621305876494728,0.9991373691958308
B cells,KIAA0196,-0.4944197,,0.621009813082739,0.9991373691958308
B cells,FAM210B,-0.4960205,,0.6198799539372122,0.9991373691958308
B cells,GOSR2,-0.49666843,,0.6194228848283336,0.9991373691958308
B cells,MMADHC,-0.5018139,,0.6157984513652905,0.9991373691958308
B cells,RNF14,-0.5018901,,0.6157448261359084,0.9991373691958308
B cells,GFER,-0.50234747,,0.6154231178509373,0.9991373691958308
B cells,GLTP,-0.5055872,,0.6131464695982543,0.9991373691958308
B cells,ISY1,-0.50570154,,0.6130661852763462,0.9991373691958308
B cells,DDX56,-0.50657815,,0.612450826423103,0.9991373691958308
B cells,UBIAD1,-0.506845,,0.6122635975063255,0.9991373691958308
B cells,MPHOSPH10,-0.50814086,,0.6113545602074182,0.9991373691958308
B cells,PITHD1,-0.51122814,,0.6091913255585031,0.9991373691958308
B cells,COMMD8,-0.5114568,,0.6090312214804976,0.9991373691958308
B cells,FRAT1,-0.512181,,0.6085243487971085,0.9991373691958308
B cells,CCDC22,-0.5127908,,0.6080976544271223,0.9991373691958308
B cells,ALG5,-0.51282895,,0.6080709904575121,0.9991373691958308
B cells,PARVB,-0.51530635,,0.6063389516536961,0.9991373691958308
B cells,ZMAT5,-0.5159543,,0.6058863211202155,0.9991373691958308
B cells,SNRNP35,-0.5188129,,0.6038912296966423,0.9991373691958308
B cells,AC010642.1,-0.519194,,0.603625440639074,0.9991373691958308
B cells,LMF2,-0.5200325,,0.6030408898729449,0.9991373691958308
B cells,PLA2G12A,-0.52060425,,0.6026424786266105,0.9991373691958308
B cells,TMEM14B,-0.52071863,,0.6025628106020486,0.9991373691958308
B cells,BZRAP1-AS1,-0.52296734,,0.600996971030057,0.9991373691958308
B cells,PRPF31,-0.52529234,,0.5993799872331855,0.9991373691958308
B cells,TOP2B,-0.5262071,,0.5987443375405304,0.9991373691958308
B cells,PEX19,-0.52689314,,0.5982678009925282,0.9991373691958308
B cells,ATP6V0E1,-0.5292943,,0.5966012804250167,0.9991373691958308
B cells,PLA2G7,-0.5297517,,0.5962840877142024,0.9991373691958308
B cells,FBXO21,-0.53043777,,0.5958084427464011,0.9991373691958308
B cells,MRPL19,-0.5357738,,0.5921149018397808,0.9991373691958308
B cells,TPD52L2,-0.5379082,,0.5906404337050808,0.9991373691958308
B cells,POLR2E,-0.54091924,,0.588563258459067,0.9991373691958308
B cells,BEX4,-0.54252005,,0.5874603129122671,0.9991373691958308
B cells,SDPR,-0.5426725,,0.5873553203832835,0.9991373691958308
B cells,RAMP1,-0.5426725,,0.5873553203832835,0.9991373691958308
B cells,NONO,-0.5435872,,0.5867255476786413,0.9991373691958308
B cells,ACAT2,-0.5440446,,0.5864107787053741,0.9991373691958308
B cells,YWHAG,-0.54412085,,0.5863583248224922,0.9991373691958308
B cells,DOCK10,-0.5453405,,0.5855193587263421,0.9991373691958308
B cells,NFKBIL1,-0.5469794,,0.5843928766208117,0.9991373691958308
B cells,GGNBP2,-0.5490376,,0.582979654667829,0.9991373691958308
B cells,TIMM22,-0.54915196,,0.582901189096618,0.9991373691958308
B cells,PPIL2,-0.5535732,,0.5798709722281327,0.9991373691958308
B cells,YIPF5,-0.5538781,,0.5796622643269784,0.9991373691958308
B cells,SPRTN,-0.5545642,,0.5791928004337155,0.9991373691958308
B cells,EPN1,-0.5562412,,0.578045974137307,0.9991373691958308
B cells,TUBB1,-0.5573846,,0.5772646600618967,0.9991373691958308
B cells,IRAK4,-0.5577658,,0.5770043326235614,0.9991373691958308
B cells,CLU,-0.5589854,,0.5761716568128306,0.9991373691958308
B cells,KLRC1,-0.5593666,,0.5759115619641548,0.9991373691958308
B cells,MFSD1,-0.5610817,,0.5747418216646876,0.9991373691958308
B cells,TMEM55A,-0.56134856,,0.5745599631269307,0.9991373691958308
B cells,BTN3A1,-0.5620346,,0.5740924519650263,0.9991373691958308
B cells,HDGF,-0.5621871,,0.5739885850664057,0.9991373691958308
B cells,SAMD4B,-0.5633305,,0.5732098671923553,0.9991373691958308
B cells,ACTR6,-0.56397843,,0.5727688162667255,0.9991373691958308
B cells,DDT,-0.5663034,,0.5711875491611063,0.9991373691958308
B cells,TRPV2,-0.5674468,,0.5704106396917017,0.9991373691958308
B cells,KIR3DL2,-0.56851405,,0.5696859788242306,0.9991373691958308
B cells,ZNF276,-0.56889516,,0.5694272778619428,0.9991373691958308
B cells,PSMB8,-0.5713345,,0.5677729209553104,0.9991373691958308
B cells,CLEC2B,-0.5716013,,0.5675921153315913,0.9991373691958308
B cells,USP38,-0.57247794,,0.5669982338824473,0.9991373691958308
B cells,ISCA2,-0.5732021,,0.5665078608917387,0.9991373691958308
B cells,ACADVL,-0.5746123,,0.5655535082067694,0.9991373691958308
B cells,THUMPD3,-0.57651806,,0.564265070810277,0.9991373691958308
B cells,JKAMP,-0.5780426,,0.5632353394024321,0.9991373691958308
B cells,RFC1,-0.57838565,,0.5630037747846627,0.9991373691958308
B cells,CTNNBL1,-0.5785381,,0.5629008719214177,0.9991373691958308
B cells,CD93,-0.5814348,,0.5609474437492272,0.9991373691958308
B cells,PITPNM1,-0.58269256,,0.5601002676097673,0.9991373691958308
B cells,DMAP1,-0.5877618,,0.5566921916449861,0.9991373691958308
B cells,STK32C,-0.5879524,,0.5565642658815368,0.9991373691958308
B cells,TOMM40,-0.59142077,,0.5542385242730681,0.9991373691958308
B cells,DESI1,-0.5922212,,0.5537024908200286,0.9991373691958308
B cells,PIGF,-0.5951941,,0.5517137352235784,0.9991373691958308
B cells,COPS4,-0.59671867,,0.5506952236797801,0.9991373691958308
B cells,DDB2,-0.598167,,0.5497284955468578,0.9991373691958308
B cells,ADAP2,-0.5983957,,0.5495759307568595,0.9991373691958308
B cells,RRAGC,-0.5989293,,0.5492200274412491,0.9991373691958308
B cells,TFAM,-0.5994629,,0.5488642378504024,0.9991373691958308
B cells,CPNE2,-0.60030144,,0.5483053698485189,0.9991373691958308
B cells,KIAA1430,-0.6041891,,0.5457179332828606,0.9991373691958308
B cells,CXCL2,-0.6072764,,0.5436675274451008,0.9991373691958308
B cells,MAGEH1,-0.609144,,0.5424290220643238,0.9991373691958308
B cells,ZFYVE28,-0.61078286,,0.5413433303971978,0.9991373691958308
B cells,NPHP3,-0.61093533,,0.5412423910189528,0.9991373691958308
B cells,FCER1A,-0.6114308,,0.5409144029744803,0.9991373691958308
B cells,TMEM138,-0.6125743,,0.5401578867504346,0.9991373691958308
B cells,TAF10,-0.61261237,,0.5401326786622536,0.9991373691958308
B cells,EIF2AK4,-0.61413693,,0.5391248380185835,0.9991373691958308
B cells,ATXN10,-0.61421317,,0.5390744707332052,0.9991373691958308
B cells,ACAP1,-0.6167287,,0.5374136743416131,0.9991373691958308
B cells,GNS,-0.61733854,,0.5370114445107773,0.9991373691958308
B cells,CECR5,-0.61829144,,0.5363832635297099,0.9991373691958308
B cells,TMEM242,-0.6209213,,0.5346514048472208,0.9991373691958308
B cells,ACTN4,-0.6246565,,0.5321965220548004,0.9991373691958308
B cells,NKAP,-0.62480897,,0.5320964441383185,0.9991373691958308
B cells,PUM1,-0.6256094,,0.5315711915047605,0.9991373691958308
B cells,DNTTIP1,-0.62679094,,0.5307962992106299,0.9991373691958308
B cells,PCYT1A,-0.626829,,0.5307713122325183,0.9991373691958308
B cells,EMB,-0.62694335,,0.530696354880042,0.9991373691958308
B cells,PGM1,-0.6273245,,0.530446535848601,0.9991373691958308
B cells,STX4,-0.6277438,,0.530171803897002,0.9991373691958308
B cells,MRPL43,-0.6307929,,0.5281759300396516,0.9991373691958308
B cells,SLC6A6,-0.6311741,,0.5279267152366401,0.9991373691958308
B cells,RP11-589C21.6,-0.63163143,,0.5276277366035433,0.9991373691958308
B cells,AHSA1,-0.63243186,,0.5271047318212929,0.9991373691958308
B cells,PRPF8,-0.6328892,,0.5268059907677765,0.9991373691958308
B cells,RP5-1073O3.7,-0.6338802,,0.5261590151508788,0.9991373691958308
B cells,TMEM140,-0.6350236,,0.5254130096874823,0.9991373691958308
B cells,RPN2,-0.6464579,,0.5179828318211224,0.9991373691958308
B cells,CISD1,-0.6506505,,0.5152721137893874,0.9991373691958308
B cells,ISOC1,-0.6519845,,0.5144111598987604,0.9991373691958308
B cells,DHX9,-0.6528612,,0.5138457976887922,0.9991373691958308
B cells,RAD23A,-0.65488124,,0.5125442384476767,0.9991373691958308
B cells,RALBP1,-0.6553005,,0.512274319033339,0.9991373691958308
B cells,DNAJA3,-0.6555673,,0.5121025907373142,0.9991373691958308
B cells,NDUFS1,-0.6557197,,0.5120044737664884,0.9991373691958308
B cells,USP36,-0.6572062,,0.5110483475105907,0.9991373691958308
B cells,RGS19,-0.6590357,,0.5098728584809501,0.9991373691958308
B cells,C1orf50,-0.6604078,,0.5089921711205366,0.9991373691958308
B cells,VPS25,-0.66052216,,0.5089188165006486,0.9991373691958308
B cells,DUSP10,-0.66059834,,0.5088699164984588,0.9991373691958308
B cells,DICER1,-0.66166556,,0.5081855750900187,0.9991373691958308
B cells,FOPNL,-0.66166556,,0.5081855750900187,0.9991373691958308
B cells,FAAH,-0.6620848,,0.507916858820195,0.9991373691958308
B cells,MARCH2,-0.6634188,,0.5070623488154132,0.9991373691958308
B cells,GNPAT,-0.66376185,,0.5068427398168707,0.9991373691958308
B cells,NPRL2,-0.6639524,,0.506720756420415,0.9991373691958308
B cells,MLLT11,-0.66402864,,0.5066719673831199,0.9991373691958308
B cells,WHAMM,-0.67111796,,0.5021454024252175,0.9991373691958308
B cells,PLAGL2,-0.67271876,,0.5011262438713622,0.9991373691958308
B cells,NAA20,-0.6738241,,0.5004231792572066,0.9991373691958308
B cells,MAEA,-0.6787408,,0.4973021033049617,0.9991373691958308
B cells,RBM4,-0.67881703,,0.4972537962821062,0.9991373691958308
B cells,SRP72,-0.67889327,,0.497205491758851,0.9991373691958308
B cells,HNRNPM,-0.6808371,,0.49597457143633705,0.9991373691958308
B cells,LPIN1,-0.6834289,,0.4943358771573769,0.9991373691958308
B cells,BRWD1,-0.683467,,0.49431180033515476,0.9991373691958308
B cells,PLEKHB2,-0.68556327,,0.4929885415029529,0.9991373691958308
B cells,GNPTAB,-0.69074684,,0.48972464898199075,0.9991373691958308
B cells,PIGX,-0.69162345,,0.4891738191507291,0.9991373691958308
B cells,C9orf69,-0.6928812,,0.4883840813052748,0.9991373691958308
B cells,AGPAT1,-0.6931099,,0.4882405664987831,0.9991373691958308
B cells,HBP1,-0.6935673,,0.48795360512760977,0.9991373691958308
B cells,PLEKHA1,-0.6935673,,0.48795360512760977,0.9991373691958308
B cells,RFXANK,-0.6949775,,0.4870693806548929,0.9991373691958308
B cells,TNFSF12,-0.70221925,,0.4825424325869828,0.9991373691958308
B cells,SLC35A1,-0.70481104,,0.48092783511376636,0.9991373691958308
B cells,COA6,-0.70618314,,0.48007424083026207,0.9991373691958308
B cells,PSMC4,-0.71056634,,0.47735302371049626,0.9991373691958308
B cells,COMMD4,-0.71071875,,0.4772585248162544,0.9991373691958308
B cells,C14orf80,-0.711138,,0.4769987056542586,0.9991373691958308
B cells,LYRM2,-0.71182406,,0.47657371410528193,0.9991373691958308
B cells,RNF168,-0.7149876,,0.47461671669371175,0.9991373691958308
B cells,QSOX1,-0.7151019,,0.4745460645837768,0.9991373691958308
B cells,RARA,-0.71735066,,0.4731577476268486,0.9991373691958308
B cells,CITED4,-0.7228391,,0.469778715679263,0.9991373691958308
B cells,SNCA,-0.7235633,,0.469333869239307,0.9991373691958308
B cells,DNAJC2,-0.7239826,,0.46907643306681923,0.9991373691958308
B cells,CD320,-0.7261932,,0.4677203348822899,0.9991373691958308
B cells,SLC35A2,-0.72821325,,0.46648304369541027,0.9991373691958308
B cells,STRA13,-0.7293567,,0.46578349614969927,0.9991373691958308
B cells,HDLBP,-0.7325583,,0.463827866783326,0.9991373691958308
B cells,MPV17,-0.7346927,,0.46252665845913254,0.9991373691958308
B cells,GPS1,-0.7447549,,0.45641989793876236,0.9991373691958308
B cells,TPM1,-0.7468512,,0.45515338562739205,0.9991373691958308
B cells,PCNX,-0.74727046,,0.4549003208450181,0.9991373691958308
B cells,PCNA,-0.7500528,,0.4532229005333682,0.9991373691958308
B cells,EFCAB14,-0.75283515,,0.4515489771928469,0.9991373691958308
B cells,GOLT1B,-0.75493145,,0.45029011537348074,0.9991373691958308
B cells,NAT9,-0.75786626,,0.4485310536370085,0.9991373691958308
B cells,MLLT6,-0.76209694,,0.4460021426414754,0.9991373691958308
B cells,LRRC8C,-0.76339287,,0.4452291490234753,0.9991373691958308
B cells,ARPC5L,-0.7640789,,0.44482022650546704,0.9991373691958308
B cells,FAM120A,-0.7690338,,0.4418732650378041,0.9991373691958308
B cells,C19orf52,-0.76945305,,0.4416244206498713,0.9991373691958308
B cells,GALT,-0.77170175,,0.4402910800802389,0.9991373691958308
B cells,STOML2,-0.77326447,,0.439365882674572,0.9991373691958308
B cells,FCGR1B,-0.7752464,,0.43819406885914547,0.9991373691958308
B cells,NRGN,-0.77959144,,0.4356313904978073,0.9991373691958308
B cells,C1orf86,-0.78279305,,0.4337486454009073,0.9991373691958308
B cells,CELF1,-0.7847369,,0.4326078488917221,0.9991373691958308
B cells,ADAM10,-0.7865664,,0.43153574645235593,0.9991373691958308
B cells,SF3B1,-0.7866426,,0.43149110896411025,0.9991373691958308
B cells,SPG20,-0.7875192,,0.43097797025454654,0.9991373691958308
B cells,CTBP2,-0.7881672,,0.43059892141584033,0.9991373691958308
B cells,HERPUD2,-0.7884721,,0.4304206124522376,0.9991373691958308
B cells,MDP1,-0.78915817,,0.4300195740127961,0.9991373691958308
B cells,MORF4L2,-0.791102,,0.42888447746443115,0.9991373691958308
B cells,ATP6V1D,-0.79178804,,0.4284842715002557,0.9991373691958308
B cells,C4orf3,-0.7950659,,0.42657517735646144,0.9991373691958308
B cells,GABARAPL2,-0.79544705,,0.42635351199620763,0.9991373691958308
B cells,PMF1,-0.79544705,,0.42635351199620763,0.9991373691958308
B cells,WNK1,-0.7971622,,0.42535684957417974,0.9991373691958308
B cells,NUDT1,-0.7978482,,0.4249585658371441,0.9991373691958308
B cells,PGRMC1,-0.7986105,,0.424516283973956,0.9991373691958308
B cells,CYB561,-0.801088,,0.42308072732917235,0.9991373691958308
B cells,PCGF1,-0.8047469,,0.4209657275987355,0.9991373691958308
B cells,CYTH2,-0.8109977,,0.4173669942783753,0.9991373691958308
B cells,CLEC10A,-0.8140087,,0.4156399492120374,0.9991373691958308
B cells,AP3M2,-0.8158382,,0.41459266983321963,0.9991373691958308
B cells,SRSF6,-0.816105,,0.41444007206569056,0.9991373691958308
B cells,CD160,-0.81644803,,0.41424392375342023,0.9991373691958308
B cells,GMPR2,-0.81663865,,0.4141349762020996,0.9991373691958308
B cells,RPUSD3,-0.81774396,,0.41350341477901764,0.9991373691958308
B cells,PPP1R8,-0.8192685,,0.41263323190935375,0.9991373691958308
B cells,CAMK2G,-0.8195353,,0.41248106156447917,0.9991373691958308
B cells,TMEM18,-0.82060254,,0.41187271290844096,0.9991373691958308
B cells,NFIC,-0.8266246,,0.4084498756681545,0.9991373691958308
B cells,RASGRP4,-0.82738686,,0.4080178162118805,0.9991373691958308
B cells,LAMP2,-0.83417124,,0.4041844974656569,0.9991373691958308
B cells,RBCK1,-0.83417124,,0.4041844974656569,0.9991373691958308
B cells,ZNF593,-0.8346286,,0.40392684923266164,0.9991373691958308
B cells,SLC39A1,-0.83478105,,0.4038409883397187,0.9991373691958308
B cells,FNTA,-0.83649623,,0.40287580635431,0.9991373691958308
B cells,TIMM10B,-0.8383257,,0.40184780414251686,0.9991373691958308
B cells,IFI27,-0.84004086,,0.4008854828754608,0.9991373691958308
B cells,AP003733.1,-0.8422896,,0.3996258720295115,0.9991373691958308
B cells,SNAPIN,-0.8432043,,0.39911416984927395,0.9991373691958308
B cells,SGK1,-0.8485022,,0.39615832471935786,0.9991373691958308
B cells,TMEM205,-0.8492264,,0.39575531775867256,0.9991373691958308
B cells,SPSB2,-0.85014117,,0.3952466104921514,0.9991373691958308
B cells,MOB2,-0.85128456,,0.3946112825225352,0.9991373691958308
B cells,SMARCD3,-0.85277104,,0.39378628028258855,0.9991373691958308
B cells,DCAF5,-0.8550198,,0.3925401866133873,0.9991373691958308
B cells,CPQ,-0.856087,,0.39194965753916067,0.9991373691958308
B cells,MICU1,-0.85917425,,0.3902443784216545,0.9991373691958308
B cells,BUB3,-0.85928863,,0.39018130666070616,0.9991373691958308
B cells,MRPS23,-0.86172795,,0.38883725230659805,0.9991373691958308
B cells,PPA2,-0.8648533,,0.3871193074897832,0.9991373691958308
B cells,YIPF3,-0.8664541,,0.38624118016259834,0.9991373691958308
B cells,WIBG,-0.8664922,,0.3862202872016063,0.9991373691958308
B cells,RP11-291B21.2,-0.8668734,,0.38601139554269015,0.9991373691958308
B cells,HENMT1,-0.8674451,,0.3856981874449972,0.9991373691958308
